#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321A36A5A
#Date Time: 2020-02-18 15:21:59.984
#Start: 50 Hz
#Stop: 200 Hz
#Steps: 151
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.4125 V
#Offset: -0.000188385 V
#Relative: no
#Channel: Channel 2
#Range: 5.49784 V
#Offset: 5.94039e-06 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
50.00000000000001,-26.09035587446101,17.22069159648194,-24.49690821930798
50.46424006059372,-32.14869315046685,20.64756638456945,-42.27114911225662
50.93279049786463,-34.56694751911876,22.56236535456684,-45.54468418066574
51.40569133280334,-39.15356250903226,26.59615641691245,-52.86431735046095
51.88298295798738,-41.36425711075774,27.78245516422879,-108.0385515309757
52.36470614103135,-41.44836191209335,27.41352654229302,-102.0008978255505
52.85090202806904,-38.24246230145251,23.13280094727188,-136.0309760287856
53.3416121472679,-37.90560858819995,22.30984677373915,-156.3854773473342
53.83687841237617,-37.17049106005484,21.1385462189504,-159.3912293021872
54.33674312630292,-35.55412018719791,18.8376728522265,-164.0043354221463
54.84124898473131,-34.8612573976775,17.66878137818914,-166.5731833580678
55.35043907976544,-34.20476948647435,16.88804696360978,-162.9231771633637
55.86435690361101,-33.62707237555119,15.90021193030213,-171.5788186686621
56.38304635229024,-32.96512156417804,14.63978256141219,-171.9313480669125
56.90655172939114,-32.17824389854166,13.43158547540915,-173.1465232646507
57.43491774985176,-31.77294432941441,13.04793814569376,-176.1765601106449
57.96818954377949,-31.2165918022831,12.3599356079626,-174.682309160849
58.50641266030572,-30.80214436621264,11.4433345274018,-177.5068154277582
59.04963307147653,-30.19979504470203,11.03750454786842,-175.923698502575
59.59789717617932,-29.84668469773215,10.55837669849764,-175.9481703587545
60.15125180410584,-29.4833299755922,10.14232378188116,-176.9851539120061
60.70974421975236,-29.12756653751014,9.736493563020552,-177.614045989133
61.2734221264565,-28.61565495095175,9.355546186561899,-177.4788161155089
61.84233367047188,-28.26628674433071,9.102487833978499,-178.3509174707991
62.41652744508062,-27.88287362343743,8.904498329082879,-179.4381013929055
62.99605249474367,-27.51147622707032,8.663775792306874,179.5601341251585
63.58095831929016,-27.06237364296956,8.4924468969571,178.8860424843772
64.17129487814522,-26.58775663177827,8.385385590683009,177.5955094070276
64.76711259459735,-26.06349511224697,8.258792109364895,176.6715675495015
65.36846236010527,-25.66555234455745,8.226751849405765,175.2112575976768
65.97539553864472,-25.03046569696304,8.151477267215494,173.7365604882709
66.5879639710958,-24.51043256390854,8.071675449466964,172.3435439039719
67.20621997967088,-23.89300471407599,8.027986372984044,170.6937065787138
67.8302163723836,-23.26978036731305,8.033291145050526,169.2260871489827
68.46000644755961,-22.70125627785472,7.993214537714906,167.4635889061834
69.09564399838882,-22.11335401629798,8.01142930990034,165.7599899890935
69.73718331752028,-21.51200665800532,7.991287991759047,163.7134657592316
70.3846792016995,-20.99764198942651,8.029025423339295,161.7783512975067
71.0381869564488,-20.54010615441725,8.094484920604403,160.2929350129921
71.69776240079139,-20.31562912590375,8.203683480263667,158.1929135491706
72.3634618720189,-20.49501749778317,8.335805324474022,155.4820538379725
73.03534223050364,-20.9755100209768,8.345415586949995,151.7706988881559
73.71346086455507,-21.5468586801186,8.166560673876601,147.649199981045
74.39787569532173,-21.97112299336154,7.827294129865585,143.8642136579499
75.08864518173853,-22.28616323075544,7.306853335444389,140.0068526497417
75.78582832551992,-22.43667670360353,6.633876132610254,136.511531096401
76.4894846761996,-22.40506032974429,5.708907717711322,133.914045293966
77.1996743362168,-22.15352588259077,4.644201566475726,132.7925959225886
77.91645796605,-21.85141071773452,3.463761192686102,133.3753648181612
78.63989678939812,-21.5231363766402,2.524698922994189,135.9162006847217
79.37005259840998,-21.27645705227932,1.617723634593043,140.8213159746139
80.10698775896223,-21.10158904341879,1.261950959944713,146.4673104297699
80.85076521598623,-20.84240950836891,1.112469943851683,151.1907823560591
81.60144849884456,-20.63890628079757,1.089129505658116,154.5711495341805
82.35910172675733,-20.32763789271107,0.9974778088478888,157.2898378632038
83.12378961427879,-20.13059853923991,0.8899977944152103,159.7217398821845
83.89557747682503,-19.92716083953469,0.884622129412721,162.7055841421292
84.67453123625273,-19.85093827063313,0.7701402499877009,165.4143568691902
85.46071742648998,-19.81500199432008,0.6815490104716218,168.7584269610463
86.25420319921908,-19.97612527302456,0.6312834806423245,172.8976623117045
87.05505632961243,-20.36005240155708,0.7498609117599215,177.6976822988213
87.8633452221214,-20.90430713165144,0.9485112615243119,-176.6881762084305
88.67913891631906,-21.73065293132393,1.463809582389455,-171.3057704043038
89.50250709279725,-22.5269864680229,2.229711600805029,-167.6837652882618
90.33352007911824,-23.31553175239543,2.975542127957495,-166.3358335934421
91.17224885582169,-24.02375125154578,3.475238493044841,-165.4866239339752
92.01876506248752,-24.73726878021239,3.988503486938631,-164.4414742665213
92.87314100385487,-25.48841797513874,4.604097227526696,-164.2839637166919
93.73544965599802,-26.17447236857613,5.042174064042559,-165.1457376197627
94.60576467255959,-26.82123657431257,5.331957830678419,-165.8077824051011
95.48416039104167,-27.45869991015012,5.568144659631863,-166.2663314344175
96.37071183915521,-28.03430174492343,5.800231788543249,-166.1727011738454
97.26549474122857,-28.65142968272617,6.031965971358879,-166.014573435479
98.16858552467546,-29.21733534623336,6.219354741656059,-166.057493514623
