#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321A36A5A
#Date Time: 2020-02-18 14:21:35.531
#Start: 50 Hz
#Stop: 200 Hz
#Steps: 151
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.4125 V
#Offset: -0.000188385 V
#Relative: no
#Channel: Channel 2
#Range: 5.49784 V
#Offset: 5.94039e-06 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
50.00000000000001,-30.54773100833094,31.53668704794643,-37.78096368182925
50.46424006059372,-34.41690497655406,31.28524247362057,-118.6043279828661
50.93279049786463,-32.25019208578787,27.22272239417448,-149.3300130286542
51.40569133280334,-30.52266254584372,24.43120626449873,-152.6639581727907
51.88298295798738,-29.78220279170407,23.11247985336614,-155.894428330531
52.36470614103135,-29.09899320200555,21.83349861402206,-161.5961713863715
52.85090202806904,-28.55155221966974,20.67707855457741,-162.6735327140354
53.3416121472679,-27.50178517493952,18.69545150780124,-164.2927475304046
53.83687841237617,-26.88668105057136,17.52307467686508,-164.4303636122349
54.33674312630292,-26.5223495506185,16.73462342993393,-164.8753089675103
54.84124898473131,-26.32881669234877,16.14203172362715,-169.2296137469356
55.35043907976544,-25.691113412606,15.45574657463959,-169.7207315563929
55.86435690361101,-25.31915038122939,14.48537365986625,-169.0647113729018
56.38304635229024,-25.16034142603711,13.48552086215193,-170.5165642275407
56.90655172939114,-24.94334511662755,13.02995272797609,-169.5713588808312
57.43491774985176,-24.55019503766433,12.53744535782254,-169.7326009736925
57.96818954377949,-24.34025220535011,11.87391441877211,-169.2379977287531
58.50641266030572,-24.76986719979582,11.56093499721537,-168.496824154271
59.04963307147653,-24.42268131051979,11.17686730976764,-168.8548508152582
59.59789717617932,-24.45270218280712,10.78358603190992,-169.3169878143408
60.15125180410584,-24.51334240421871,10.42558416735084,-169.7471372323896
60.70974421975236,-24.62326005109253,10.04089938529092,-170.6391177680836
61.2734221264565,-24.65084891479996,9.786058306960589,-171.25186774596
61.84233367047188,-24.70487988771748,9.455135736171332,-172.5232634305023
62.41652744508062,-24.76277449560451,9.107566914472173,-173.7652100223935
62.99605249474367,-24.73481721908137,8.714131940298627,-174.3184484637308
63.58095831929016,-24.80830280669434,8.356619004468216,-174.9198846663309
64.17129487814522,-24.83675469427632,7.977179635582501,-175.7107874051939
64.76711259459735,-24.924547973885,7.673532461132399,-176.0572524165079
65.36846236010527,-24.86861839630463,7.291996624733741,-174.8952096667706
65.97539553864472,-24.98808645926971,6.940926150683416,-176.739824535727
66.5879639710958,-24.9007840220944,6.566594748330905,-176.9240735109318
67.20621997967088,-24.85956553782794,6.30859427738539,-177.446703449097
67.8302163723836,-24.79316783734823,5.915860667499566,-178.632648301323
68.46000644755961,-24.66103111567948,5.632766619158715,-178.9123680289293
69.09564399838882,-24.56446738355069,5.215257594799089,-179.4400124535764
69.73718331752028,-24.5888977522437,4.863323796372115,179.5996306307423
70.3846792016995,-24.55295394337524,4.496447513593162,179.5327543665124
71.0381869564488,-24.57313198332442,4.15535435792651,178.8475046826909
71.69776240079139,-24.2914000149406,3.76649603139523,178.7851828619992
72.3634618720189,-24.00536085699727,3.391887638581722,179.2014049874075
73.03534223050364,-23.67753867545851,3.01367465659554,179.2904673782947
73.71346086455507,-23.35811430222983,2.71716053802028,179.7737561366563
74.39787569532173,-23.02796337483507,2.417792267162929,-179.8609115553564
75.08864518173853,-22.62294226759368,2.108335229339791,-179.6959815628097
75.78582832551992,-22.16220980671268,1.762799530417041,-179.3753278387032
76.4894846761996,-21.68391814822898,1.481413532022626,-178.772267099313
77.1996743362168,-21.09772818412204,1.210135742910626,-178.3173612895649
77.91645796605,-20.48881943762076,0.9256776132049214,-177.7854285101216
78.63989678939812,-19.70894268155588,0.6002304644270048,-177.2782451800106
79.37005259840998,-18.71471683974257,0.2741094586632826,-177.0142653882531
80.10698775896223,-17.69370071994885,-0.02305261360588587,-176.8817361746363
80.85076521598623,-16.64123305363275,-0.2977432335261655,-176.5143973702811
81.60144849884456,-15.67564177537292,-0.6115282846815783,-176.0437711171106
82.35910172675733,-14.67767175513236,-0.9109517352120876,-175.7925015691316
83.12378961427879,-13.77283383032121,-1.257951000667672,-175.8513468858609
83.89557747682503,-13.28822262774275,-1.610987622651341,-176.2417867231568
84.67453123625273,-13.66114422647811,-1.964442683122274,-176.4747281080444
85.46071742648998,-14.81291905333945,-2.406899009446343,-176.2401851865351
86.25420319921908,-15.85739420938381,-2.827763521706932,-175.4124816529864
87.05505632961243,-16.49768679140719,-3.120666734275836,-173.7067605871963
87.8633452221214,-17.94198492344502,-3.412455789302711,-174.115753824262
88.67913891631906,-19.004876593239,-3.77043397730115,-174.3105263913377
89.50250709279725,-19.9133339668896,-4.17054507984021,-174.5475753853127
90.33352007911824,-20.69044838534914,-4.579547700842311,-173.7888981639061
91.17224885582169,-21.42820653900431,-5.025263276248736,-172.9256517352133
92.01876506248752,-22.20143545771239,-5.552328033230144,-172.1662066268836
92.87314100385487,-22.93800973193649,-6.191481955825444,-170.7625163822744
93.73544965599802,-23.58460761487564,-6.571567463033993,-169.3572307463979
94.60576467255959,-24.47124041260933,-7.435110635576433,-168.2538116087799
95.48416039104167,-25.19201058343901,-8.218392674876831,-166.9375196002621
96.37071183915521,-26.10046815891428,-8.992736537339564,-162.6740094822298
97.26549474122857,-26.7448530106141,-10.01534739867754,-161.9724824019052
