#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321A36A5A
#Date Time: 2020-02-18 13:03:09.235
#Start: 50 Hz
#Stop: 200 Hz
#Steps: 151
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.4125 V
#Offset: -0.000188385 V
#Relative: no
#Channel: Channel 2
#Range: 5.49784 V
#Offset: 5.94039e-06 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
50.00000000000001,-22.36021071861674,-12.07303784821802,8.251707840527075
50.46424006059372,-22.25470298449728,-5.734520646996288,3.955887586068457
50.93279049786463,-21.93850914869596,-0.4485438510703292,2.543935053929346
51.40569133280334,-21.8027725738622,2.098564938555505,1.911925106389361
51.88298295798738,-21.83387884826414,3.332185667133472,1.270873321090932
52.36470614103135,-21.43910690215998,3.918614077894673,0.7967027086395149
52.85090202806904,-21.34126110762946,4.332715501963793,0.1073817957898555
53.3416121472679,-21.19699323502535,4.637248091637288,-0.1137638401798569
53.83687841237617,-20.92142223755731,4.842308684280111,-0.3252826719441515
54.33674312630292,-20.74788079708271,5.002429619757861,-0.7324263818465617
54.84124898473131,-20.52098707711699,5.166221698394945,-0.6039831918234029
55.35043907976544,-20.13619423571578,5.342651997773639,-0.7911292391916049
55.86435690361101,-19.84022225517553,5.496878231557735,-1.124653985977005
56.38304635229024,-19.81753090498148,5.676275907169764,-1.073630422042198
56.90655172939114,-19.54502083935526,5.803438689223229,-1.329328735117961
57.43491774985176,-18.94687164322421,5.988000082560162,-1.406890894850154
57.96818954377949,-18.59196343437115,6.141042200740618,-1.610224612934182
58.50641266030572,-18.38994666000208,6.325143198580728,-1.693870137845494
59.04963307147653,-17.67971566643903,6.472398903870732,-1.986561108071072
59.59789717617932,-17.22699776032056,6.646602622519257,-2.201108990463027
60.15125180410584,-16.58508299940491,6.817426789912313,-2.444333794008397
60.70974421975236,-15.84461343314968,7.009784522083451,-2.754177751383793
61.2734221264565,-14.9889145453459,7.242177552846547,-2.996119762391373
61.84233367047188,-14.20647759976339,7.44559517779242,-3.588597675087499
62.41652744508062,-13.42166796247676,7.669458584897271,-4.066550595573801
62.99605249474367,-12.78552875476498,7.922465217184756,-4.933939523436052
63.58095831929016,-12.55731648051597,8.172626437920528,-5.672257005035064
64.17129487814522,-12.63522883718302,8.407369159999027,-6.318349619424879
64.76711259459735,-12.82123822983419,8.641622787899541,-6.87653337980764
65.36846236010527,-13.15490489964499,8.849762423804474,-7.502724281911881
65.97539553864472,-13.44435992711172,9.102252828501129,-8.201602772550501
66.5879639710958,-13.88658028760003,9.32764621665158,-9.050952502032862
67.20621997967088,-14.34927261403863,9.567228955493839,-9.90005289323463
67.8302163723836,-14.76745231330693,9.813526028719391,-10.5726217305459
68.46000644755961,-15.22362785442251,10.05790214895276,-11.53084962095399
69.09564399838882,-15.75026982778335,10.33598187575934,-12.35665100723773
69.73718331752028,-16.42383454695186,10.65257238208833,-13.35721152978913
70.3846792016995,-17.21528706575766,10.95654000544229,-14.77728052963776
71.0381869564488,-18.11928934834271,11.28697463887113,-16.42174868969089
71.69776240079139,-18.89292275547711,11.54614543561118,-18.33032994053826
72.3634618720189,-19.6868748540033,11.78377721446431,-20.96164342580271
73.03534223050364,-20.33849927272947,11.98388833823879,-23.47939442851141
73.71346086455507,-20.87730415875905,12.10916275285942,-26.4169712575741
74.39787569532173,-21.2029488781476,12.14896814817755,-29.11467406511173
75.08864518173853,-21.4003677840023,12.23051901307012,-31.57282418540058
75.78582832551992,-21.48180252739195,12.27228234198513,-33.92228776184413
76.4894846761996,-21.47180007420386,12.33433567943384,-35.91787430844386
77.1996743362168,-21.65394770317721,12.48950438738634,-38.65052830200062
77.91645796605,-21.6839952393248,12.54173642606552,-41.39505963174302
78.63989678939812,-21.76498159811025,12.54047164966542,-44.73767263734766
79.37005259840998,-21.69574635868945,12.4470406511259,-48.25063354667881
80.10698775896223,-21.40107520121509,12.35282449695085,-50.62858267204882
80.85076521598623,-21.03805724448156,12.22594187350293,-53.0913319973931
81.60144849884456,-20.49334618713539,12.15292794217469,-56.08148318004118
82.35910172675733,-19.82342257028499,12.07898717788185,-57.92670738390038
83.12378961427879,-19.26185298517688,12.18501093000301,-60.6757395610931
83.89557747682503,-18.87948972032454,12.39146552874951,-64.37378200961149
84.67453123625273,-18.79683557071812,12.65124347079303,-70.47449768441815
85.46071742648998,-19.20726567555512,13.39594371194183,-79.93574154422254
86.25420319921908,-20.35830964387224,14.60128196852629,-96.47577725434473
87.05505632961243,-22.48455040539856,16.21351614174405,-127.3940989260614
87.8633452221214,-23.74567244243496,16.09329161821478,-174.7190206967454
88.67913891631906,-22.59607379461064,12.45983246873729,146.3764787795549
89.50250709279725,-21.39635919507056,8.605880450937679,122.864799579768
90.33352007911824,-20.71851408195087,5.813200534903778,103.9744850129121
91.17224885582169,-20.34639536955372,3.568680469311677,84.57240374280536
92.01876506248752,-20.32684066087877,1.757478269980858,65.12367081055241
92.87314100385487,-20.25930122865874,0.113541011583308,45.16827491514714
93.73544965599802,-20.75955082372147,-1.272210464147918,29.52361755626335
94.60576467255959,-21.33469754788117,-1.952547963200841,15.78005955838864
95.48416039104167,-22.0524381805461,-2.607248327901075,4.753160624649411
96.37071183915521,-22.7352674419091,-2.817744456128944,-0.20024207207166
97.26549474122857,-23.37182984623789,-2.254263406437876,-3.047767484937189
