#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321A36A5A
#Date Time: 2020-02-18 13:26:05.075
#Start: 50 Hz
#Stop: 200 Hz
#Steps: 151
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.4125 V
#Offset: -0.000188385 V
#Relative: no
#Channel: Channel 2
#Range: 5.49784 V
#Offset: 5.94039e-06 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
50.00000000000001,-22.32834765894405,3.489194088557493,-2.384224048547338
50.46424006059372,-22.19680273370383,3.529468202111463,-1.365711331821814
50.93279049786463,-21.9259019214447,3.66134394502539,-0.8999532597203341
51.40569133280334,-21.77195077858217,3.823390379603872,-0.8077889170344008
51.88298295798738,-21.92323219736405,3.938754453505616,-1.238835361340961
52.36470614103135,-21.52425417154399,4.058174589830275,-0.9186592035345313
52.85090202806904,-21.50093992877538,4.146477200841696,-1.113852645863233
53.3416121472679,-21.2874479355403,4.325392911142186,-1.171575022059343
53.83687841237617,-21.0434104685515,4.437136363096725,-1.10037813402559
54.33674312630292,-20.80602134288298,4.542706359962787,-1.407355373008645
54.84124898473131,-20.53587191434665,4.635449736863317,-1.333378620202751
55.35043907976544,-20.25285476800476,4.751803080418936,-1.198728495555031
55.86435690361101,-20.06870921153915,4.858533047024068,-1.671323843891003
56.38304635229024,-19.58686214616895,4.973826317713793,-1.509386562349231
56.90655172939114,-19.31228401795772,5.098866220214047,-1.450816645955975
57.43491774985176,-19.10086999941301,5.209541361224423,-1.838358673302378
57.96818954377949,-18.74577393262789,5.371298931495189,-1.426213961324144
58.50641266030572,-18.40316647235095,5.518154967510159,-1.624386109750873
59.04963307147653,-17.94397629839872,5.652644218993661,-1.766268272457239
59.59789717617932,-17.69027784304725,5.824625153884462,-1.826009315705576
60.15125180410584,-17.21974490287306,5.985754243290616,-2.150455646383321
60.70974421975236,-16.44833129315445,6.148033451831239,-2.451164592567039
61.2734221264565,-15.62187218616233,6.368533020802978,-2.859410793405843
61.84233367047188,-14.82597022627008,6.562878726934905,-3.365741944528537
62.41652744508062,-14.13628269008713,6.783288920199898,-3.856711672549785
62.99605249474367,-13.65087485548714,7.006198092201187,-4.511839583004431
63.58095831929016,-13.29731791550434,7.269428142280773,-5.197809812386538
64.17129487814522,-13.07345809466185,7.50210574130876,-5.89584917595289
64.76711259459735,-12.99685020150046,7.725370574273141,-6.630443650404544
65.36846236010527,-12.97852809119591,7.959402382464668,-7.347167749665765
65.97539553864472,-13.04931333288933,8.179295315225167,-7.857326457701951
66.5879639710958,-12.96980179749799,8.461088571246462,-8.529000219700963
67.20621997967088,-12.95118865259437,8.789044148454662,-8.7069199539918
67.8302163723836,-13.64931519568232,9.123580872388494,-9.473956754971226
68.46000644755961,-14.58208754490071,9.461176221994631,-10.64589860932328
69.09564399838882,-15.58568448001507,9.82246460425619,-11.83602635905321
69.73718331752028,-16.56668248896705,10.13309442079569,-13.46618807423167
70.3846792016995,-17.44887618465049,10.43829304357264,-15.50508811899583
71.0381869564488,-18.26362669267728,10.69492877925116,-17.7236152714967
71.69776240079139,-18.97585771357186,10.93409163204943,-19.94731961542796
72.3634618720189,-19.71293757468089,11.18264740670221,-22.54698031570311
73.03534223050364,-20.24104262806558,11.34506050210767,-25.2456391849763
73.71346086455507,-20.71282070378351,11.42812851942153,-28.40651234807993
74.39787569532173,-21.0325111178402,11.52580244137519,-31.21764546656893
75.08864518173853,-21.21634025659801,11.52521276758847,-33.87422623806069
75.78582832551992,-21.25106831254219,11.50093496501254,-36.35490560234707
76.4894846761996,-21.17596167938199,11.48615817420169,-38.52269183383413
77.1996743362168,-21.13258523579511,11.62079671477656,-40.19708368859732
77.91645796605,-21.22268365954698,11.756177255624,-42.56481444882212
78.63989678939812,-21.35216793907373,11.93242484603405,-45.97689558611509
79.37005259840998,-21.43427911173824,11.99019736581988,-49.63066792030889
80.10698775896223,-21.28505212787821,11.87984740098128,-53.68841956710641
80.85076521598623,-20.91638799371615,11.65505393084305,-57.78202946474973
81.60144849884456,-20.31715482091655,11.42405414452937,-60.98764691866912
82.35910172675733,-19.66099885010016,11.2245241637788,-64.03838049109974
83.12378961427879,-19.02946129054917,11.08427342291294,-67.11594171424565
83.89557747682503,-18.57167356584826,11.00740521644433,-70.62994834611422
84.67453123625273,-18.45613667737009,11.12212973867995,-76.35646658423835
85.46071742648998,-18.70946437430501,11.57663691336258,-84.9229150135606
86.25420319921908,-19.64297042307106,12.43681827111198,-101.5707237150599
87.05505632961243,-21.21032065172042,13.49173642170662,-129.2968881772532
87.8633452221214,-22.45333689791316,13.66760868580596,-172.8891078101545
88.67913891631906,-21.91647223850978,11.01276859096247,143.926089656233
89.50250709279725,-21.02007430574655,8.082602880502352,117.3571372114276
90.33352007911824,-20.42872100820029,6.019815077511671,94.67026466495489
91.17224885582169,-20.22458641389905,4.878362085134364,75.52458158389331
92.01876506248752,-19.91373405592279,4.15617896186988,56.06679017389631
92.87314100385487,-19.92106279709235,2.866033024844482,38.30414431681528
93.73544965599802,-20.46984807346879,1.484656880742592,25.80579181283235
94.60576467255959,-21.04797521098465,1.155292491976578,16.08124882932317
95.48416039104167,-21.78771482638204,0.3801234206559215,7.459008643543876
96.37071183915521,-22.40691963172267,0.3826857861274806,2.933472403331791
97.26549474122857,-23.11085474473236,0.6993582981109061,-0.5777462064113195
