#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321A36A5A
#Date Time: 2020-02-18 13:28:07.387
#Start: 50 Hz
#Stop: 200 Hz
#Steps: 151
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.4125 V
#Offset: -0.000188385 V
#Relative: no
#Channel: Channel 2
#Range: 5.49784 V
#Offset: 5.94039e-06 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
50.00000000000001,-22.67228453554539,3.536421433478376,-2.879088264106912
50.46424006059372,-22.43911343561853,3.539867052271793,-1.529846151557535
50.93279049786463,-22.33952489640507,3.64217611564793,-1.142547175040264
51.40569133280334,-21.94071962637984,3.758712543260661,-0.6732105699418298
51.88298295798738,-21.65620787258869,3.945866082526034,-0.7688952093269279
52.36470614103135,-21.70144500495626,4.024366931416219,-0.7689278365395467
52.85090202806904,-21.53070233584151,4.205016797894319,-0.8654795273587368
53.3416121472679,-21.30447901320108,4.323118766231398,-0.7723888930696319
53.83687841237617,-21.14194190356049,4.411908312112624,-0.707912029703337
54.33674312630292,-20.77813351213745,4.599650671454062,-0.1228258821584767
54.84124898473131,-20.55760448899102,4.65375678775789,-1.408621903015671
55.35043907976544,-20.53638657709512,4.735482649259289,-1.462602828469926
55.86435690361101,-19.97416209990569,4.863033369907111,-1.510511885418254
56.38304635229024,-19.70269857195269,4.941904074839433,-1.397308819340834
56.90655172939114,-19.50970681142155,5.108820921115451,-1.001400263059509
57.43491774985176,-19.07866218099141,5.231859088201032,-1.329029398858004
57.96818954377949,-18.75280857914536,5.365245480649175,-1.344871979617551
58.50641266030572,-18.7111304342577,5.525001558236646,-1.225550423024913
59.04963307147653,-17.81709906654457,5.688558355574691,-1.550294942731938
59.59789717617932,-17.34026582705474,5.871491553228632,-1.727215586107334
60.15125180410584,-16.78682127620764,6.040781299970891,-2.082962726500607
60.70974421975236,-16.15086988359356,6.207893493784815,-2.319426944773141
61.2734221264565,-15.47778777687159,6.427783275163499,-2.877554422846885
61.84233367047188,-14.74846507166403,6.631783440819797,-3.356322075741502
62.41652744508062,-13.95320165239846,6.858976428313092,-3.839078209442249
62.99605249474367,-13.42515575935518,7.074568816766201,-4.524545260708365
63.58095831929016,-13.07597323294247,7.309136242315257,-5.233168699824802
64.17129487814522,-12.89171159366716,7.528892591833197,-5.889336899046384
64.76711259459735,-12.76432325923908,7.740955041270575,-6.457155902993321
65.36846236010527,-12.75147685335441,7.956017631773333,-6.921621711401826
65.97539553864472,-12.61782592476424,8.223671652990861,-7.649013545717111
66.5879639710958,-12.81904700177466,8.485601671426039,-8.202923392848179
67.20621997967088,-13.1594521747545,8.81891005072649,-8.716087825989092
67.8302163723836,-13.73966500330866,9.132612557920579,-9.49619223462436
68.46000644755961,-14.5581581759317,9.453390659074969,-10.52829950556381
69.09564399838882,-15.54347245839696,9.81028864854016,-11.99220411220867
69.73718331752028,-16.44712575111336,10.13942352506054,-13.45789728266334
70.3846792016995,-17.36290023791599,10.41926827806439,-15.3239932608735
71.0381869564488,-18.19300750675549,10.7075597156261,-17.43079002974514
71.69776240079139,-18.90343080522629,10.95462357331151,-19.83848060890628
72.3634618720189,-19.61447584891859,11.18692881901787,-22.41486665455486
73.03534223050364,-20.09842943788808,11.32568594072726,-24.81689196529443
73.71346086455507,-20.67389296031923,11.51410610400082,-28.00072548609648
74.39787569532173,-21.02724703381762,11.53778879707921,-30.7592934385556
75.08864518173853,-21.21158861889958,11.56143910223267,-33.81071814204851
75.78582832551992,-21.25233666087637,11.55807398113458,-36.137403277982
76.4894846761996,-21.21116037356909,11.52832136021859,-38.22106782310723
77.1996743362168,-21.12512920761824,11.63462603987936,-40.0929473526038
77.91645796605,-21.22746463262441,11.80552198287959,-42.43093003711651
78.63989678939812,-21.38421601756632,12.00982174535284,-45.96898439860423
79.37005259840998,-21.52773192040697,12.0639175616478,-49.95812760529074
80.10698775896223,-21.34238585974354,11.95889262034009,-54.26324247984516
80.85076521598623,-20.9214658090111,11.73405804286467,-57.95092256716204
81.60144849884456,-20.32319122649073,11.5127262336838,-61.09689926955733
82.35910172675733,-19.711429529454,11.2962026595273,-64.34044060948085
83.12378961427879,-19.03591544520793,11.19578739303175,-67.19473797950491
83.89557747682503,-18.56879164472648,11.14650939977957,-71.00265620176951
84.67453123625273,-18.39059917216359,11.27616771991014,-76.04902030654728
85.46071742648998,-18.67574994109912,11.72673238828392,-85.19790606871624
86.25420319921908,-19.65243695450163,12.77302207931256,-101.2625873576219
87.05505632961243,-21.17323928332194,13.93420074248419,-128.918494508372
87.8633452221214,-22.43847790356341,14.1814744351249,-172.6803081607928
88.67913891631906,-21.9221923730403,11.41255913975487,143.3025380638596
89.50250709279725,-21.01981459284498,8.242518287187648,116.0778436896974
90.33352007911824,-20.5532858443059,6.17033319784715,96.986711766703
91.17224885582169,-20.26273245241616,4.928846341327585,76.68830557462482
92.01876506248752,-20.10148162998027,4.288706369931466,58.07615329416217
92.87314100385487,-20.08209449131773,3.11025638550888,39.94966067245791
93.73544965599802,-20.53786580531128,1.865242611488235,26.76931724026468
94.60576467255959,-21.15261398179328,1.448039964612547,17.54269526905222
95.48416039104167,-21.82507798984605,0.6198985658103654,7.882200567094522
96.37071183915521,-22.53391024006559,0.7191589430378575,3.376360852444932
97.26549474122857,-23.1839897464119,1.080795114556898,-1.903314817579371
