#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321A36A5A
#Date Time: 2020-02-18 15:19:49.831
#Start: 50 Hz
#Stop: 200 Hz
#Steps: 151
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.4125 V
#Offset: -0.000188385 V
#Relative: no
#Channel: Channel 2
#Range: 5.49784 V
#Offset: 5.94039e-06 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
50.00000000000001,-26.39748022323171,17.23609614880623,-28.002450065327
50.46424006059372,-33.14971034725169,21.23317192130209,-49.6408888495809
50.93279049786463,-34.85634951914038,22.48785510492504,-54.13853484110467
51.40569133280334,-37.58567116774627,24.87550761343629,-56.78661291440868
51.88298295798738,-43.76853476402778,30.24818587711872,-102.8641951807754
52.36470614103135,-39.75019687400334,25.41741342230193,-109.0746366710717
52.85090202806904,-38.45224778965794,23.37792343450128,-143.8007588601458
53.3416121472679,-39.11418816297984,23.69213822595007,-152.6565205254192
53.83687841237617,-37.9482669160451,22.10167649000628,-152.1143058764035
54.33674312630292,-36.77666666566946,20.41611763647913,-162.1907676358707
54.84124898473131,-34.96617464395633,17.99629905648584,-163.5819433061416
55.35043907976544,-34.05802728107781,16.34836114363118,-166.2017258283412
55.86435690361101,-33.73820211800017,16.11941974862503,-169.3402320381384
56.38304635229024,-32.63946940785826,14.42270948496019,-172.2525881496855
56.90655172939114,-32.06773680769842,13.59493871041051,-174.4116663979634
57.43491774985176,-31.71858695928274,13.04663434093361,-174.0897863614176
57.96818954377949,-31.36451325282231,12.16939450062103,-173.7886385179744
58.50641266030572,-30.71073745386129,11.58169469069399,-176.0525535690765
59.04963307147653,-30.24463127494991,10.98412212879528,-176.280706034092
59.59789717617932,-29.91710845590885,10.55581723872949,-176.5082388860453
60.15125180410584,-29.44046417214648,10.08745946582779,-177.3025589902601
60.70974421975236,-29.29893082224763,9.696329247939374,-177.3702193407645
61.2734221264565,-28.64265913677878,9.434026124853167,-177.7882234717908
61.84233367047188,-28.23376009794358,9.079333160615581,-178.3296178747739
62.41652744508062,-27.89548967870161,8.911874704134163,-178.8835296280428
62.99605249474367,-27.62510593598822,8.665116638680368,-179.6506788301079
63.58095831929016,-27.13260550170971,8.505123323315269,178.3218756272763
64.17129487814522,-26.62079906048787,8.377749838656559,177.7777527097959
64.76711259459735,-26.09787889482903,8.287567343121733,176.6448155276377
65.36846236010527,-25.48283967350454,8.289408923075808,175.0828653491529
65.97539553864472,-25.03166732209455,8.23105139197348,173.4100210466488
66.5879639710958,-24.36021477175221,8.188093220007392,171.7524341641961
67.20621997967088,-23.79121035480003,8.11687032851062,170.2878592147426
67.8302163723836,-23.1885323915411,8.107951120367199,168.7119006367705
68.46000644755961,-22.55840520126796,8.066726761582313,167.0818186837883
69.09564399838882,-21.96729500717853,8.088039412830527,164.8104859783021
69.73718331752028,-21.4643824817827,8.12783260503952,163.0921086351803
70.3846792016995,-20.97616125909152,8.124534847382115,160.9455733790597
71.0381869564488,-20.59685097131855,8.133773477369244,159.4770650680149
71.69776240079139,-20.41347414280456,8.221399279763911,157.5896723014895
72.3634618720189,-20.48058538921527,8.291157663345906,155.2199412432007
73.03534223050364,-20.88741439055141,8.349993742152353,152.3364044359636
73.71346086455507,-21.49565212351017,8.290034930851849,148.4799016875083
74.39787569532173,-22.08169533102643,8.04390291642188,144.3946554345392
75.08864518173853,-22.58237011755305,7.593413661622543,139.6869773920268
75.78582832551992,-22.80820424330399,6.875481627940228,135.4688081707637
76.4894846761996,-22.76164620497001,5.902092270836221,132.3811228852466
77.1996743362168,-22.52582324701843,4.773661596817142,131.0864529119748
77.91645796605,-22.06773190172713,3.530506092780003,132.1752879469862
78.63989678939812,-21.69724399457582,2.430446374560177,134.5206779604694
79.37005259840998,-21.30425186887268,1.557460678128598,139.9100065708808
80.10698775896223,-21.0784538271487,1.204493176602529,145.8529018029737
80.85076521598623,-20.84194803363754,1.03940342058447,150.3595511419094
81.60144849884456,-20.62286803316269,0.9862763004979891,153.7304770610592
82.35910172675733,-20.26236027701343,0.8919626109304386,156.9840147090579
83.12378961427879,-20.02796450244467,0.8136467031238872,159.8630256627898
83.89557747682503,-19.8889211067423,0.7536364358754137,163.1706156559511
84.67453123625273,-19.96267253060018,0.7587563085430206,166.7843558744583
85.46071742648998,-20.13133307985058,0.8383935144419609,170.2996452671893
86.25420319921908,-20.46361888195127,0.973999986630027,173.9292503242357
87.05505632961243,-20.75608232688831,1.124647618091297,177.3235045405173
87.8633452221214,-21.10711672255386,1.300284914600514,-179.3842736722484
88.67913891631906,-21.5622489106364,1.544256872616596,-176.1784513011215
89.50250709279725,-22.04952153594347,1.797873599038697,-172.5122839871544
90.33352007911824,-22.64339880083469,2.108606255321178,-169.4012175376551
91.17224885582169,-23.33372223050748,2.514649359421841,-166.1116083249911
92.01876506248752,-24.0794679437792,3.006266509227254,-162.1061405264208
92.87314100385487,-25.05545882410055,3.839487391142171,-158.8701078483969
93.73544965599802,-25.95543988951835,4.661252705754858,-158.273195890477
94.60576467255959,-26.95175540447786,5.40046685449046,-159.234619396315
95.48416039104167,-27.80720060457111,6.017194775982521,-160.6665946523113
96.37071183915521,-28.5451714730908,6.423693781167979,-162.5216820225578
97.26549474122857,-29.13749475267068,6.636477349448253,-164.2773349827804
98.16858552467546,-29.76245145811984,6.934725182296997,-165.8012499856164
